timestamp (ms),stabilizer.roll,stabilizer.pitch,stabilizer.yaw,motor.m1,motor.m2,motor.m3,motor.m4
13449,-1.57645845413208,-2.310950756072998,23.488725662231445,53401,49282,50155,52218
13459,-1.5005030632019043,-2.277581214904785,23.42955780029297,55216,44895,56910,49149
13469,-1.5191842317581177,-2.2665302753448486,23.425029754638672,55998,47670,57524,50552
13479,-1.5560330152511597,-2.253232479095459,23.470067977905273,57573,48147,57220,47886
13489,-1.6168104410171509,-2.191990613937378,23.46930503845215,48877,48025,57033,51352
13499,-1.6141750812530518,-2.1845014095306396,23.46910858154297,55165,52112,49260,49577
13509,-1.6479072570800781,-2.109886646270752,23.408599853515625,51056,48358,56614,46697
13519,-1.6033685207366943,-2.0885307788848877,23.40752410888672,57662,49073,55118,49101
13529,-1.6013872623443604,-2.023022174835205,23.423606872558594,57761,44342,57427,48481
13539,-1.6538740396499634,-1.93970787525177,23.41741371154785,52868,50008,58776,44909
13549,-1.647420883178711,-1.9031753540039062,23.418973922729492,49316,51692,53619,50323
13559,-1.606356143951416,-1.8596038818359375,23.4013671875,52125,48880,54885,49560
13569,-1.6152148246765137,-1.8446156978607178,23.34099769592285,55225,50150,52888,51864
13579,-1.5897507667541504,-1.8507620096206665,23.32377052307129,58806,46769,56276,50062
13589,-1.585153341293335,-1.8092918395996094,23.29376220703125,56054,51442,58220,46018
13599,-1.5768277645111084,-1.796101689338684,23.3105525970459,53853,50082,57721,47438
13609,-1.5605151653289795,-1.768554449081421,23.33841323852539,45467,52628,56670,44973
13619,-1.536080241203308,-1.6625372171401978,23.270353317260742,56166,50655,49888,50941
13629,-1.5352250337600708,-1.5248903036117554,23.215723037719727,55774,44489,54807,47954
13639,-1.4692379236221313,-1.398446798324585,23.196199417114258,55792,51260,57056,46566
13649,-1.4204986095428467,-1.3195339441299438,23.17341423034668,54164,51888,54615,46831
13659,-1.3539557456970215,-1.2644765377044678,23.14927101135254,51557,49798,57360,47091
13669,-1.2794047594070435,-1.2142921686172485,23.133312225341797,56532,49313,48328,51805
13679,-1.1838852167129517,-1.1901633739471436,23.087745666503906,54756,47148,54170,51517
13689,-1.1398944854736328,-1.192588448524475,23.042694091796875,56423,49094,56026,50627
13699,-1.054543137550354,-1.1670660972595215,23.01703643798828,54596,47960,56934,47094
13709,-0.940679669380188,-1.05780827999115,22.989593505859375,50696,52048,58303,45460
13719,-0.8609302639961243,-0.969414234161377,22.95935821533203,53796,50175,52281,49130
13729,-0.7513245344161987,-0.9052056670188904,22.907804489135742,54796,47973,55411,49119
13739,-0.590833306312561,-0.838308572769165,22.872690200805664,56093,50633,53400,50249
13749,-0.41875702142715454,-0.7393452525138855,22.85082244873047,56804,47961,56337,48752
13759,-0.36396902799606323,-0.6421316266059875,22.780170440673828,54499,50288,56522,45631
13769,-0.2227323055267334,-0.5699167251586914,22.748088836669922,50947,50843,56513,46716
13779,-0.11223706603050232,-0.542326033115387,22.73040008544922,51869,51762,54267,47380
13789,-0.05975859612226486,-0.47057077288627625,22.718467712402344,56714,47623,52887,52583
13800,-0.012450885958969593,-0.39460739493370056,22.648130416870117,56012,44725,56645,51556
13809,0.09349998831748962,-0.29647156596183777,22.597423553466797,55109,50381,56062,49413
13819,0.14005039632320404,-0.31239598989486694,22.565242767333984,51446,54555,53683,45472
13829,0.1619710922241211,-0.3373786509037018,22.51985740661621,52419,50226,57199,44046
13839,0.20880243182182312,-0.3062452971935272,22.51490020751953,54683,48327,50433,52334
13849,0.24146179854869843,-0.24226701259613037,22.503599166870117,53521,43830,56888,47530
13859,0.31672340631484985,-0.1966303586959839,22.4528751373291,55613,48096,55919,46927
13869,0.38034212589263916,-0.16959325969219208,22.444486618041992,52055,49444,56096,45438
13879,0.42073389887809753,-0.2195882946252823,22.448671340942383,50775,53401,53763,47909
13890,0.4439186453819275,-0.24617460370063782,22.41216468811035,55517,52071,50146,48777
13899,0.5541919469833374,-0.22471687197685242,22.334251403808594,54693,48916,54876,49086
13910,0.6265172362327576,-0.21730159223079681,22.31911849975586,56291,50284,52820,48438
13920,0.6904628872871399,-0.17060190439224243,22.272436141967773,54289,46815,57804,45661
13930,0.7549033164978027,-0.13831502199172974,22.244245529174805,51807,49636,57182,46684
13940,0.7601163983345032,-0.008359326049685478,22.203075408935547,49669,51141,52757,48572
13950,0.7986066937446594,-0.02010362036526203,22.163206100463867,53405,48710,53717,50423
13959,0.7378844618797302,0.11780691146850586,22.08075523376465,55243,48234,55401,47851
13969,0.7583534717559814,0.1366306096315384,22.048198699951172,55585,48897,55756,47548
13980,0.8047736287117004,0.13093098998069763,22.024974822998047,53914,50826,55737,46478
13990,0.8502485752105713,0.12093184143304825,22.003135681152344,51908,49461,54201,47552
14000,0.9278637766838074,0.16254490613937378,21.953882217407227,48908,51079,54866,48174
14010,0.935422956943512,0.17506982386112213,21.918500900268555,55916,47646,51486,52110
14020,0.8538090586662292,0.23243631422519684,21.89027976989746,56139,46065,57740,48466
14030,0.8505553007125854,0.2724454402923584,21.86855125427246,56531,48579,55650,48289
14040,0.779647946357727,0.2745869755744934,21.866544723510742,51630,53802,56564,46108
14049,0.769228458404541,0.23941965401172638,21.834857940673828,52215,49926,56502,47074
14060,0.8086854219436646,0.22971059381961823,21.777545928955078,56079,49687,52747,48380
14070,0.900905430316925,0.2766447961330414,21.753774642944336,55058,46506,52608,53952
14080,0.9069426655769348,0.2682870626449585,21.74249839782715,56213,46778,56044,49382
14089,0.8952106833457947,0.2963734567165375,21.69228172302246,51626,49461,59489,43775
14100,0.9189028739929199,0.2590709626674652,21.69947052001953,53003,50841,57491,47030
14110,0.8406310677528381,0.2362821102142334,21.717506408691406,52848,53168,52537,51105
14120,0.8177276253700256,0.26124143600463867,21.669946670532227,57473,42851,53589,51982
14130,0.7751939296722412,0.2720014452934265,21.609304428100586,56391,48600,56454,49070
14140,0.7802658677101135,0.17516030371189117,21.653844833374023,56193,50885,54192,49930
14150,0.661674976348877,0.17943373322486877,21.620521545410156,50139,52507,59009,43308
14160,0.6776188015937805,0.1407030075788498,21.618999481201172,53778,48417,55746,49622
14169,0.606182873249054,0.17841437458992004,21.62640953063965,48761,51844,57552,47011
14180,0.507878303527832,0.22245578467845917,21.614131927490234,56429,48307,56188,50139
14189,0.3810511529445648,0.2558029890060425,21.573589324951172,56892,46452,56069,52211
14199,0.29063260555267334,0.20844732224941254,21.574338912963867,54719,49560,56395,49839
14210,0.20241788029670715,0.18351179361343384,21.530961990356445,52820,51825,54004,47700
14220,0.20642432570457458,0.20962224900722504,21.503889083862305,55197,47704,56123,49678
14230,0.07140278071165085,0.27275383472442627,21.481674194335938,52886,51457,53854,51059
14239,0.004237283021211624,0.2694883644580841,21.472272872924805,51355,53310,55096,49570
14250,-0.06635572016239166,0.2807167172431946,21.426393508911133,53974,49798,59571,43430
14259,-0.06958074122667313,0.28227436542510986,21.429004669189453,56503,48228,57779,46372
14269,-0.1797414869070053,0.2692260444164276,21.44910430908203,51710,55804,53551,51073
14280,-0.23261749744415283,0.3319145143032074,21.36161231994629,54434,47379,54365,53117
14289,-0.2718360424041748,0.36864015460014343,21.328947067260742,55016,49479,53747,51998
14300,-0.3460017442703247,0.33833304047584534,21.29680824279785,55650,51075,57847,48569
14310,-0.46040424704551697,0.30958202481269836,21.31895637512207,55698,51045,59239,45854
14320,-0.5631828904151917,0.26081976294517517,21.350309371948242,45527,53143,58646,45839
14330,-0.6257139444351196,0.23854245245456696,21.309974670410156,54348,52502,51486,53899
14339,-0.7013146877288818,0.22061939537525177,21.240692138671875,53635,53085,52631,52364
14350,-0.7738728523254395,0.17802907526493073,21.207582473754883,57046,49672,58904,49772
14359,-0.78983074426651,0.0937705710530281,21.206350326538086,56988,51100,57349,52658
14370,-0.8921470046043396,0.028145253658294678,21.175296783447266,54003,51653,58966,49119
14381,-1.0091227293014526,0.015476464293897152,21.161022186279297,51519,52263,55121,48389
14390,-1.0356978178024292,0.014216676354408264,21.10069465637207,55728,47915,54323,52345
14400,-1.0677851438522339,0.025224391371011734,21.065093994140625,55894,53669,52060,51080
14410,-1.1845834255218506,-0.0017031673341989517,21.053115844726562,55790,48437,59265,49856
14420,-1.252249002456665,-0.05451136454939842,21.010162353515625,51997,55394,58632,45921
14430,-1.3316583633422852,-0.0715036690235138,20.970449447631836,52983,53371,55129,51465
14440,-1.4504605531692505,-0.07777483761310577,20.925405502319336,53513,52166,55272,49907
14450,-1.462483286857605,-0.10041923820972443,20.862213134765625,56313,48463,54995,51866
14459,-1.5384323596954346,-0.14228199422359467,20.82838249206543,56315,49873,55327,50904
14471,-1.5494248867034912,-0.20283177495002747,20.83316993713379,51739,51485,59811,45468
14479,-1.5140267610549927,-0.29664912819862366,20.79899024963379,54915,47866,57575,48893
14489,-1.5143755674362183,-0.38612329959869385,20.763322830200195,48134,55923,54085,50331
14499,-1.4663249254226685,-0.3909834027290344,20.64984893798828,51591,53260,56198,47899
14509,-1.400881052017212,-0.3283937871456146,20.608774185180664,57421,49221,55919,52890
14520,-1.4523862600326538,-0.22862370312213898,20.607702255249023,54883,52363,57660,48910
14531,-1.4396101236343384,-0.29751622676849365,20.593509674072266,50200,54167,56962,47105
14539,-1.463812232017517,-0.3341315984725952,20.551984786987305,50801,53449,55155,48944
14549,-1.4727673530578613,-0.34588363766670227,20.501901626586914,52999,51482,56266,48394
14559,-1.4483639001846313,-0.4430927038192749,20.459991455078125,50995,53106,50660,51798
14569,-1.4785373210906982,-0.5327275395393372,20.3858585357666,58936,47487,50630,55101
14581,-1.4089577198028564,-0.6694992780685425,20.358884811401367,56481,50202,58396,47890
14589,-1.4111030101776123,-0.764997124671936,20.370067596435547,55125,49829,58407,49556
14599,-1.4183908700942993,-0.8169610500335693,20.337120056152344,49205,55787,57324,45366
14611,-1.3935142755508423,-0.8584634065628052,20.29140281677246,54889,46596,51868,50163
14619,-1.391593098640442,-0.9311736226081848,20.263534545898438,52233,47117,54852,48555
14631,-1.3326963186264038,-1.0372588634490967,20.249685287475586,57371,50823,55798,46299
14641,-1.3312923908233643,-1.1930115222930908,20.26905059814453,53556,52072,58621,46019
14649,-1.3485301733016968,-1.3133347034454346,20.233875274658203,50307,54120,59135,45771
14659,-1.2442617416381836,-1.3586305379867554,20.17304801940918,51134,53903,51376,49869
14671,-1.1375079154968262,-1.4366122484207153,20.11674690246582,59107,47438,54448,49990
14679,-1.0118188858032227,-1.521579623222351,20.094966888427734,57063,46263,57949,50027
14689,-0.9399101734161377,-1.6086485385894775,20.092872619628906,56950,48835,56185,49833
14699,-0.8574985861778259,-1.699764609336853,20.09821891784668,50477,52136,58096,48777
14709,-0.9120730757713318,-1.6473647356033325,20.051742553710938,48267,52731,55062,46238
14719,-0.8119387626647949,-1.7473138570785522,20.00611114501953,51772,51883,54270,48746
14731,-0.7362760901451111,-1.7591348886489868,19.934268951416016,57536,44918,57689,52132
14739,-0.6812731027603149,-1.8331677913665771,19.935894012451172,58339,48306,56297,51330
14751,-0.8403511047363281,-1.8157967329025269,19.95223045349121,51585,51330,56069,47627
14759,-0.9069787263870239,-1.816175103187561,19.94930076599121,50022,51778,56630,47641
14769,-0.8412227630615234,-1.8244625329971313,19.904884338378906,47361,50727,55752,46006
14779,-0.8070419430732727,-1.827980875968933,19.89913558959961,51999,50669,49868,49523
14789,-0.7053624391555786,-1.9258953332901,19.886137008666992,57788,47077,47856,50799
14799,-0.5696731209754944,-2.050750970840454,19.872228622436523,57796,46021,56812,50823
14809,-0.45770636200904846,-2.18631911277771,19.8875675201416,52662,50482,60283,43000
14819,-0.42109790444374084,-2.2406537532806396,19.901029586791992,43825,54812,58797,45344
14829,-0.3879890739917755,-2.170689582824707,19.865982055664062,51409,49318,54342,48909
14839,-0.35221028327941895,-2.1398866176605225,19.864065170288086,54234,42507,57319,51460
14849,-0.3919605612754822,-2.1368401050567627,19.89116668701172,56322,47585,52785,47905
14859,-0.37603628635406494,-2.22871470451355,19.883644104003906,51578,54423,53749,46035
14869,-0.20637448132038116,-2.2634503841400146,19.80704116821289,51715,52979,55972,45581
14879,-0.06568494439125061,-2.285383939743042,19.7817325592041,54280,48650,54634,48960
14889,0.058959804475307465,-2.354461669921875,19.792844772338867,54127,48189,51336,52494
14899,0.13697795569896698,-2.4199419021606445,19.81543731689453,57023,46352,55025,52202
14909,0.18590094149112701,-2.4898014068603516,19.819448471069336,54591,47808,57130,46107
14919,0.22350984811782837,-2.4653215408325195,19.80158805847168,46775,52564,55850,44253
14929,0.1816273182630539,-2.395808458328247,19.763507843017578,48099,53333,53116,45714
14939,0.25261178612709045,-2.3138439655303955,19.697771072387695,48577,46376,55324,46153
14949,0.3045988976955414,-2.252492666244507,19.731748580932617,55367,49385,55674,50788
14960,0.4059174060821533,-2.2221860885620117,19.738027572631836,55621,47598,55623,50342
14969,0.45457467436790466,-2.1723480224609375,19.714418411254883,57850,44620,58840,48169
14981,0.5081642866134644,-2.1484625339508057,19.691814422607422,48927,44691,47261,55496
14989,0.5362593531608582,-2.0629589557647705,19.660268783569336,45255,54321,50813,48116
15000,0.5860766172409058,-1.9742012023925781,19.603864669799805,53538,47476,50328,47960
15009,0.6899521350860596,-1.9197523593902588,19.592573165893555,59169,43524,55757,50036
15019,0.7707457542419434,-1.9012521505355835,19.614717483520508,55608,49892,55332,51741
15029,0.7682144641876221,-1.8463257551193237,19.57046127319336,49099,51787,57648,49694
15039,0.7544674873352051,-1.7822892665863037,19.520570755004883,48139,50423,59045,47413
15049,0.6919841766357422,-1.7262344360351562,19.48302459716797,47733,50491,51400,49368
15059,0.5791338682174683,-1.6842989921569824,19.453432083129883,56983,46466,49562,52608
15069,0.530035674571991,-1.6385444402694702,19.42759895324707,54011,43202,58947,46564
15079,0.49616867303848267,-1.556402325630188,19.41451072692871,50689,49517,59032,41608
15089,0.5205594301223755,-1.4781380891799927,19.407697677612305,47494,54778,50762,48950
15099,0.5690889358520508,-1.4127038717269897,19.30764389038086,52492,47407,50474,51687
15109,0.6261091828346252,-1.3765594959259033,19.241540908813477,56884,46072,55288,52625
15120,0.6436170935630798,-1.346976637840271,19.253751754760742,57434,48106,54743,50637
15129,0.7026123404502869,-1.3081092834472656,19.275957107543945,53855,51095,60930,43021
15139,0.7610290050506592,-1.1593996286392212,19.244644165039062,49086,53869,54270,41647
15149,0.9113146066665649,-0.9837126135826111,19.134672164916992,40579,55563,50215,45743
15160,0.9703176617622375,-0.7803092002868652,18.999868392944336,55056,42751,53577,50959
15169,1.0494476556777954,-0.638857364654541,18.985107421875,56737,43857,54965,51290
15179,1.0781205892562866,-0.5938708186149597,18.972333908081055,55973,51522,58248,51503
15189,1.058433175086975,-0.4986753463745117,18.899208068847656,49941,52526,55624,48406
15199,1.0493288040161133,-0.3899843096733093,18.7860164642334,49094,52022,54456,50445
15209,1.0600779056549072,-0.2553735673427582,18.663719177246094,48688,45886,55731,44216
15219,1.0493208169937134,-0.13198639452457428,18.638504028320312,54277,48981,52489,53600
15229,1.0770429372787476,-0.14478105306625366,18.60926628112793,56821,44003,53593,50953
15239,1.0913716554641724,-0.0784919336438179,18.557588577270508,52687,47361,58412,48848
15250,1.0912773609161377,0.06521298736333847,18.464014053344727,49998,54458,52484,50974
15259,1.0793724060058594,0.1633942723274231,18.362499237060547,47491,53496,54161,48894
15269,1.0373046398162842,0.3352200388908386,18.27134895324707,51002,50243,55517,50615
15279,1.0236320495605469,0.46914321184158325,18.20781898498535,56624,48834,51631,50179
15290,1.001539707183838,0.6115930676460266,18.16653060913086,56841,47052,58724,47377
15299,0.9632938504219055,0.6925668716430664,18.12765121459961,48351,48983,57624,46376
15309,0.9133087396621704,0.811799943447113,18.014957427978516,41757,55246,52362,49469
15319,0.8660740852355957,0.9821273684501648,17.84986114501953,48137,50949,53950,51925
15329,0.8062901496887207,1.0933386087417603,17.781354904174805,58975,42773,56776,53480
15339,0.6813151836395264,1.1217492818832397,17.795848846435547,57828,50108,58415,50517
15349,0.5824647545814514,1.1775774955749512,17.75312042236328,51722,54204,56136,50613
15359,0.45349475741386414,1.2379530668258667,17.62875747680664,47264,55500,54520,45327
15369,0.36959096789360046,1.341625690460205,17.49580955505371,47755,48006,54594,49570
15379,0.24021251499652863,1.4153835773468018,17.41918182373047,53456,49761,50185,53799
15389,0.10549941658973694,1.4730641841888428,17.35688018798828,57201,49142,57275,54531
15399,-0.04124974459409714,1.4930356740951538,17.289695739746094,52447,50458,60656,48202
15409,-0.06434674561023712,1.6268341541290283,17.198829650878906,52816,51362,58194,47151
15419,-0.13638444244861603,1.6772565841674805,17.132211685180664,48524,55357,51563,48482
15429,-0.18083253502845764,1.725435733795166,17.04718780517578,50274,55778,48594,53257
15439,-0.1720949113368988,1.7937939167022705,16.907730102539062,57932,47754,49591,53817
15449,-0.19382070004940033,1.7907747030258179,16.877113342285156,57869,42441,60274,52372
15459,-0.3361193537712097,1.766573190689087,16.908740997314453,52858,46859,62235,45485
15469,-0.48070424795150757,1.858912467956543,16.875699996948242,44071,55701,57949,50378
15479,-0.675758421421051,1.9642609357833862,16.7678165435791,41571,56505,55547,52940
15489,-0.9143728613853455,2.0791385173797607,16.645483016967773,55386,47361,56653,55505
15499,-0.9990422129631042,2.0541436672210693,16.57570457458496,59879,47799,58091,51624
15509,-1.2260221242904663,2.019416093826294,16.57319450378418,56746,52837,54142,53198
15519,-1.358052134513855,1.9788014888763428,16.493900299072266,52530,57348,57109,50022
15529,-1.4574042558670044,1.976273536682129,16.388988494873047,47702,56040,57605,45029
15539,-1.5539220571517944,2.0064916610717773,16.34558868408203,57273,50800,54356,51868
15549,-1.6617319583892822,1.9462074041366577,16.32993507385254,55757,51732,53793,55243
15559,-1.7622947692871094,1.863099217414856,16.27797508239746,56753,49745,59707,53777
15569,-1.8623871803283691,1.804323673248291,16.222930908203125,51623,53110,59280,49320
15579,-1.9923579692840576,1.7987720966339111,16.15088653564453,49365,54183,58041,48393
15589,-2.0786683559417725,1.8701781034469604,16.089147567749023,48431,51739,56610,51548
15599,-2.1894497871398926,1.868587851524353,16.042863845825195,53421,51614,52916,53561
15609,-2.2611560821533203,1.844641089439392,15.9857816696167,56706,48546,58615,53548
15619,-2.309746026992798,1.7713868618011475,15.956207275390625,56573,48854,60453,48773
15629,-2.393657922744751,1.7346572875976562,15.90750503540039,48879,54789,57777,48329
15639,-2.44942307472229,1.7182000875473022,15.802420616149902,41677,59067,50621,50931
15649,-2.364560604095459,1.7435873746871948,15.675667762756348,54241,52218,54067,52503
15659,-2.4238765239715576,1.6825201511383057,15.695173263549805,60001,44975,56928,53132
15669,-2.422841787338257,1.5874669551849365,15.724635124206543,58692,44931,55472,53373
15679,-2.4786369800567627,1.4197882413864136,15.703227043151855,49376,52672,56465,50790
15689,-2.508737564086914,1.3231029510498047,15.610191345214844,44383,53868,52813,47965
15699,-2.49606990814209,1.2484815120697021,15.544054985046387,50766,49752,55144,49911
15709,-2.4917397499084473,1.099501132965088,15.562003135681152,55798,49174,56468,54190
15719,-2.558237075805664,1.007400393486023,15.573419570922852,57332,47909,56496,53911
15729,-2.610785722732544,0.824489414691925,15.5299711227417,52620,47456,61843,48006
15739,-2.702174425125122,0.7720155715942383,15.496533393859863,48919,53389,56203,49180
15749,-2.7298500537872314,0.6932247877120972,15.411608695983887,49840,53613,52320,49164
15759,-2.711239814758301,0.6761468052864075,15.322320938110352,46879,55518,47328,51139
15769,-2.6172025203704834,0.5986750721931458,15.234652519226074,56192,50654,51682,54185
15779,-2.5690929889678955,0.4434874355792999,15.242096900939941,56010,44072,61090,46883
15789,-2.557602882385254,0.34992626309394836,15.294537544250488,54767,48100,60135,47493
15799,-2.5494933128356934,0.23782199621200562,15.270427703857422,45070,57223,52532,51697
15809,-2.5073742866516113,0.17662544548511505,15.163269996643066,47782,53365,52001,53629
15819,-2.407670497894287,0.09053990989923477,15.120962142944336,56837,45825,58147,51261
15829,-2.381845235824585,-0.017823325470089912,15.155899047851562,58392,45863,57204,49399
15839,-2.228335380554199,-0.1200704351067543,15.154776573181152,56016,53712,54847,50831
15849,-2.0880556106567383,-0.26251348853111267,15.104765892028809,49494,56918,54084,46690
15859,-1.8919565677642822,-0.3431824743747711,15.04033374786377,49980,51547,58645,48120
15869,-1.7694851160049438,-0.4111730754375458,15.05094051361084,56202,49765,54236,52301
15879,-1.6528520584106445,-0.5227876901626587,15.047520637512207,57883,48282,51768,56782
15889,-1.5774922370910645,-0.7297289967536926,15.017834663391113,53234,49778,57976,51504
15899,-1.5249590873718262,-0.8127315044403076,14.985973358154297,51680,52081,55509,46707
15909,-1.408393383026123,-0.9093080759048462,14.971538543701172,47524,51388,60553,45517
15919,-1.3540830612182617,-0.9257776737213135,14.975388526916504,48479,53029,51049,50502
15929,-1.2632415294647217,-0.9997360110282898,14.931842803955078,51932,53539,49652,54471
15939,-1.1556159257888794,-1.033499836921692,14.89183521270752,58696,46299,54712,52140
15949,-0.975123941898346,-1.13287353515625,14.911760330200195,57107,45000,58821,44651
15959,-0.8213551044464111,-1.1992511749267578,14.915764808654785,45259,55068,58063,47521
15969,-0.6469999551773071,-1.165198802947998,14.85938835144043,42838,57302,47343,48372
15979,-0.3897857069969177,-1.1647675037384033,14.799895286560059,56157,48730,51753,51779
15989,-0.29745760560035706,-1.221469521522522,14.829261779785156,58279,42810,57416,50293
15999,-0.09646652638912201,-1.2900389432907104,14.871800422668457,58194,48328,57600,49487
16009,0.10781294852495193,-1.3396779298782349,14.875263214111328,47168,55421,53705,50226
16019,0.1903335154056549,-1.3549273014068604,14.792306900024414,44590,54360,54521,48078
16029,0.32349637150764465,-1.3156694173812866,14.741680145263672,51947,47155,57063,50393
16039,0.4195519983768463,-1.3321788311004639,14.81070613861084,55288,46907,57477,51991
16049,0.5001171231269836,-1.3510897159576416,14.832709312438965,54985,49218,56045,51915
16059,0.5939964652061462,-1.3541358709335327,14.785280227661133,49554,50315,51685,51344
16069,0.6270437836647034,-1.457188606262207,14.705355644226074,53697,48429,55411,48996
16079,0.725837767124176,-1.488956332206726,14.685358047485352,49228,50706,53486,47742
16089,0.8341903686523438,-1.497940182685852,14.666776657104492,50013,52681,50948,53746
16099,0.9977483153343201,-1.5268571376800537,14.649397850036621,54878,50793,52699,51614
16109,1.168655276298523,-1.5548068284988403,14.650404930114746,58406,40208,59883,45856
16119,1.2919542789459229,-1.546186089515686,14.702133178710938,53377,49298,59097,42059
16129,1.403784990310669,-1.4819995164871216,14.716225624084473,41843,56983,51246,47822
16139,1.5437875986099243,-1.3896538019180298,14.675973892211914,46146,53018,51841,50407
16149,1.7313662767410278,-1.3154361248016357,14.660621643066406,56949,48078,55703,49464
16159,1.924073338508606,-1.2835737466812134,14.7134370803833,62095,45938,53285,47111
16169,2.186119794845581,-1.2766292095184326,14.741470336914062,53832,56494,55245,46651
16179,2.409275770187378,-1.2390013933181763,14.6968412399292,43125,55557,57042,47183
16189,2.4389631748199463,-1.1075479984283447,14.679071426391602,47047,49273,57342,47875
16199,2.5268537998199463,-1.033568263053894,14.698383331298828,56072,43372,52805,51901
16209,2.548297166824341,-1.0421572923660278,14.706002235412598,55411,46040,56563,52389
16219,2.471775531768799,-1.0599113702774048,14.690306663513184,50213,47716,54106,51756
16229,2.3924617767333984,-1.090070366859436,14.675150871276855,49721,50486,55195,46242
16239,2.385774612426758,-1.0612646341323853,14.67138385772705,47538,49603,57573,45486
16249,2.3956339359283447,-1.0057876110076904,14.636539459228516,48102,55890,48267,46910
16260,2.5395641326904297,-0.8957999348640442,14.59892749786377,53160,51879,48343,53348
16269,2.6928224563598633,-0.8816773891448975,14.592924118041992,55980,43924,58810,46225
16279,2.818181037902832,-0.747799277305603,14.67285442352295,57965,43421,59179,42767
16289,2.8537960052490234,-0.672979474067688,14.717103004455566,40998,57433,53632,44938
16299,2.9948413372039795,-0.5234397649765015,14.629043579101562,42095,54128,48950,50545
16309,3.1235344409942627,-0.36211130023002625,14.588630676269531,55279,45195,53649,48837
16319,3.240349292755127,-0.3293781280517578,14.654651641845703,59848,42310,56468,52316
16329,3.2177696228027344,-0.303642600774765,14.692781448364258,56419,48216,58227,46964
16339,3.140254020690918,-0.21316133439540863,14.654130935668945,42905,57471,52616,48913
16349,3.1675305366516113,-0.0945073589682579,14.559226989746094,42735,55228,52248,45617
16359,3.157236099243164,0.051689811050891876,14.51539421081543,51991,46272,56660,50320
16369,3.0379483699798584,0.13339689373970032,14.52874755859375,58882,42368,54589,54017
16379,2.878488302230835,0.15146596729755402,14.54565715789795,53179,48835,56814,51411
16389,2.7343368530273438,0.1730625033378601,14.508159637451172,46678,52684,57192,46808
16399,2.536358594894409,0.24043846130371094,14.495028495788574,49760,47741,55985,48328
16409,2.362002372741699,0.28223127126693726,14.482346534729004,51238,50615,52484,50050
16420,2.225609064102173,0.3099974989891052,14.460307121276855,51241,52951,45020,54753
16430,2.073263168334961,0.31714823842048645,14.45070743560791,57760,42945,58074,51936
16440,1.9522351026535034,0.2892535328865051,14.519468307495117,56062,44155,61520,42347
16450,1.7910140752792358,0.307853102684021,14.543022155761719,50622,53295,59478,47498
16460,1.6790026426315308,0.4404623210430145,14.47956657409668,37066,60153,45782,48991
16469,1.6904710531234741,0.45475897192955017,14.325965881347656,53338,49765,53248,54619
16479,1.6549957990646362,0.45656803250312805,14.363214492797852,59628,43663,59044,51767
16489,1.5774176120758057,0.4128439724445343,14.422503471374512,61099,48292,57928,48672
16499,1.5258673429489136,0.390948086977005,14.416826248168945,51084,54589,58961,47537
16509,1.4396425485610962,0.379935085773468,14.403008460998535,39667,56240,54415,48020
16519,1.3682606220245361,0.4413421154022217,14.360832214355469,45518,49791,57091,49325
16529,1.2262487411499023,0.44722694158554077,14.33250904083252,59830,42641,55639,52994
16539,1.0911792516708374,0.3868996202945709,14.351420402526855,58497,45616,55670,55941
16549,0.8814748525619507,0.3046922981739044,14.35835075378418,50484,51451,55711,54105
16559,0.737013041973114,0.29052209854125977,14.305387496948242,48566,55392,57907,47419
16569,0.6176882386207581,0.35813891887664795,14.22739315032959,49451,52936,58409,45727
16579,0.5569433569908142,0.4513002038002014,14.178637504577637,51145,52665,51508,55083
16589,0.4771316349506378,0.46782103180885315,14.154135704040527,55892,49544,54560,55386
16599,0.4172888398170471,0.48367437720298767,14.173930168151855,58986,44029,58999,46142
16609,0.3946675956249237,0.5086802244186401,14.204047203063965,51660,51986,60499,42364
16619,0.3858035206794739,0.6088721752166748,14.145071029663086,39374,59389,50797,49003
16629,0.4452037513256073,0.7483956813812256,14.054065704345703,47236,53514,51509,52166
16639,0.4666290581226349,0.7896076440811157,14.059253692626953,59745,44568,56275,54359
16649,0.47985437512397766,0.7587241530418396,14.143141746520996,61253,43610,56920,49604
16659,0.4878574311733246,0.7022331953048706,14.19469928741455,55378,49850,60542,47583
16669,0.4386923015117645,0.6503705382347107,14.207989692687988,39672,56403,52219,48401
16679,0.3784615993499756,0.7114946842193604,14.157855033874512,45852,54058,53797,51832
16689,0.3079598844051361,0.6940531134605408,14.135003089904785,59138,44583,53597,55069
16699,0.13344959914684296,0.5850925445556641,14.171944618225098,58114,47736,60680,54682
16709,-0.05283285304903984,0.44969573616981506,14.18862247467041,55064,51063,59140,49340
16719,-0.1584130972623825,0.40242689847946167,14.207756042480469,50042,54835,54878,51544
16729,-0.2582416534423828,0.35104525089263916,14.130888938903809,50001,54983,51963,48556
16739,-0.25089406967163086,0.26476171612739563,14.066176414489746,52587,54430,49666,53705
16749,-0.2516845166683197,0.13189347088336945,14.057144165039062,58217,48513,50913,57278
16759,-0.29218679666519165,-0.02695491723716259,14.1365327835083,58479,43053,61878,50864
16769,-0.327790766954422,-0.16060985624790192,14.203058242797852,57378,47332,61757,44263
16779,-0.3263361155986786,-0.2355356514453888,14.244161605834961,46983,58258,53864,47997
